-3.075909156577053949e+01
-3.297909383317255561e+01
-3.082971995687488231e+01
-2.909761782682143050e+01
-2.581429944953413269e+01
-2.416874362046488045e+01
-2.333342020716744614e+01
-2.310209925205001014e+01
-2.264649683154019044e+01
-2.191676297355078162e+01
-2.111546707698810721e+01
-2.069403499118728718e+01
-2.033003030167011715e+01
-2.001168929906947014e+01
-1.966535795034965517e+01
-1.941617628798818984e+01
-1.915733021234103717e+01
-1.888112137429730453e+01
-1.846522017916023373e+01
-1.808083123678883553e+01
-1.749224668430491647e+01
-1.696209795815654431e+01
-1.647400870350404745e+01
-1.630513742472237126e+01
-1.606647339991883428e+01
-1.593163665139401886e+01
-1.573294878680306041e+01
-1.544632939981590525e+01
-1.519063441981735174e+01
-1.488126439319998617e+01
-1.460094159897409050e+01
-1.440206534686840989e+01
-1.430448254715920164e+01
-1.412181778540968757e+01
-1.396518745098845038e+01
-1.376534145459107883e+01
-1.357983812877419183e+01
-1.336749641270601430e+01
-1.319196751141481805e+01
-1.299438838654115536e+01
-1.285135178377696619e+01
-1.271960254602216800e+01
-1.259817182586619566e+01
-1.245905329606702949e+01
-1.242530048744440663e+01
-1.229869800979101235e+01
-1.208411025634622682e+01
-1.203047202178784225e+01
-1.204418769897824504e+01
-1.196904385632300993e+01
